bytes_sent,mean_cwnd,mean_jitter,mean_loss,mean_s_rtt
3415291.0,362330.354707,2.675,0.114504,94.490278
3800869.0,369148.60101,1.519255,0.02907,90.785623
3918619.0,427127.770393,2.00981,0.0,96.349479
3175148.0,386318.596786,3.417788,0.147059,101.230194
3350482.0,361486.503378,2.274983,0.14652,94.186079
3151377.0,349453.083267,3.32577,0.155642,96.525932
3445894.0,377205.740614,2.608362,0.069444,96.355401
3736033.0,386611.077658,2.133894,0.032468,94.009056
3535766.0,376729.209302,1.796978,0.035461,92.900788
3655808.0,390368.729278,2.612287,0.095541,97.442321
3432089.0,374541.564085,2.586911,0.10453,96.266714
3295715.0,340442.42518,2.077884,0.077821,90.799412
2963336.0,366903.34439,2.962617,0.144404,97.053918
3761430.0,323117.828435,1.280764,0.033898,83.101839
3468257.0,379345.815681,2.455955,0.104167,93.902044
2919985.0,351719.951532,3.662309,0.193798,99.716776
3762318.0,333540.0,1.149697,0.032051,84.994606
3431078.0,335271.42878,1.849212,0.074627,87.943736
3724439.0,335258.024985,1.569172,0.137457,87.0
3204823.0,312748.531228,2.095308,0.102041,87.001466
3556952.0,323283.535815,1.69319,0.035336,85.490323
3554583.0,333304.381378,1.126061,0.096154,84.610712
3642752.0,372765.981271,2.321988,0.068027,92.618788
3391699.0,393798.25968,2.784447,0.103806,97.645293
3582639.0,405768.954008,2.750842,0.06734,99.066667
3603454.0,384006.475618,2.53951,0.0,97.94891
3038607.0,306529.268429,2.79316,0.161943,92.117264
2952431.0,303923.364166,1.770321,0.15625,85.202088
3417329.0,304641.451637,1.924383,0.114504,85.873457
3455730.0,359765.090972,2.172611,0.136519,90.686876
3752216.0,369127.84683,2.20478,0.032787,93.182171
2942272.0,298783.202985,2.021423,0.119048,90.100995
3291465.0,324954.5959,2.16202,0.15625,87.349661
2985533.0,316116.116841,2.469136,0.191571,89.671605
3401109.0,373525.3074,2.585113,0.10101,94.87055
3628152.0,335906.064539,2.430636,0.141343,90.924133
3504529.0,331276.601198,1.722488,0.111524,87.681476
3415030.0,310123.859735,1.339093,0.10101,84.357811
2892998.0,327713.543831,2.964404,0.158103,90.838576
3401021.0,327329.557252,2.370555,0.070922,89.414651
3445307.0,355750.152703,2.216935,0.14652,91.882435
3657510.0,396599.006472,2.524884,0.072464,96.562707
3286199.0,387767.652461,3.406156,0.163934,100.117117
3700301.0,412591.134961,2.322244,0.032573,97.732551
3104302.0,343792.426449,2.394398,0.241935,94.772142
3343049.0,356802.334982,2.25233,0.104895,92.843011
3592551.0,368567.741957,2.501674,0.06734,94.955794
3446119.0,352082.95679,2.172028,0.140351,92.251748
3774579.0,360988.117015,1.487476,0.062893,89.037251
3558270.0,382432.732061,2.200266,0.075758,94.345309
2945565.0,362435.634204,3.561588,0.215054,99.901135
3742625.0,364362.812261,1.620915,0.171233,90.437255
3140078.0,360818.820566,2.598157,0.138889,95.141035
3599793.0,377083.930665,2.415149,0.072464,94.697742
3602195.0,361833.66884,2.2749,0.104895,92.349934
3824528.0,398186.994268,2.087891,0.094937,94.345052
3387523.0,432739.336579,3.454352,0.101351,104.349611
3231218.0,376481.960029,3.215171,0.194553,99.824216
3713327.0,373295.356008,2.133593,0.031348,93.367704
3471100.0,333843.393297,1.594163,0.0,89.611536
3367055.0,369318.345114,2.339662,0.078431,94.822082
3638327.0,375112.457011,2.263729,0.06079,94.008814
2726476.0,257996.720131,1.858097,0.125523,88.206177
2580125.0,208831.452381,0.884072,0.096618,79.606975
2583017.0,210120.0,0.73983,0.046083,78.950804
2969552.0,242571.381494,0.78159,0.040323,79.389121
3130272.0,262838.004418,0.74431,0.076046,79.421851
2800819.0,272092.72989,2.307759,0.245098,86.993025
2960740.0,235632.674513,1.159699,0.075188,79.525084
2915230.0,238878.0,0.875418,0.040816,79.312709
3115972.0,278920.856815,1.245238,0.11811,81.951587
3003153.0,283668.497748,2.100464,0.118577,87.278207
2629771.0,236275.576822,1.294708,0.044248,82.032847
2843279.0,249051.213601,1.458407,0.04902,83.434513
3087143.0,256177.528185,1.003987,0.18797,79.874003
3114730.0,282298.407351,1.731343,0.111524,84.175177
3341686.0,309972.450953,1.612691,0.109091,85.307805
3695626.0,324222.42839,1.247161,0.065359,82.577822
3850861.0,338309.206601,1.210191,0.032787,85.149045
2802848.0,298688.282759,1.965839,0.15444,86.701087
3322443.0,294552.693893,1.931034,0.075472,86.390282
3230568.0,296600.142325,1.60275,0.151515,84.687548
3234486.0,312309.815374,1.697261,0.081301,87.433013
3370676.0,307980.789288,1.644652,0.099668,84.814788
3564894.0,309647.921017,0.714286,0.066667,79.493878
3318981.0,360664.371994,2.827035,0.10989,96.72311
3702428.0,377144.366856,2.171691,0.032258,93.406291
3843338.0,387178.893283,1.503569,0.033898,92.795587
3461181.0,395746.32946,2.834262,0.066225,97.019499
3467718.0,358232.05291,2.73613,0.069686,94.914073
3526128.0,342101.882749,1.882516,0.070671,89.121631
3580472.0,370568.775524,1.971257,0.06993,91.088904
3227127.0,400810.288102,2.873211,0.234899,99.734833
3859566.0,409204.029352,3.162369,0.032573,101.278049
3338753.0,359429.082531,2.060182,0.034843,93.253324
3537472.0,363324.437947,2.174,0.177936,93.024
3636121.0,363477.682186,2.182381,0.064725,92.281487
3352556.0,345588.31471,2.924242,0.107914,95.765512
3934154.0,365257.0,1.082251,0.0,88.861472
3443493.0,361131.823569,1.706777,0.03367,90.661826
3372945.0,368378.339273,2.768053,0.074074,98.643326
3563670.0,369926.661813,2.466304,0.106007,92.74064
3246897.0,366260.688761,2.384503,0.105263,95.085526
3496719.0,407497.668966,3.390724,0.186567,100.652846
3371350.0,371317.041667,2.570728,0.033223,96.222689
3730008.0,367665.81052,1.813802,0.102389,91.690755
3425813.0,377978.302947,2.653147,0.070423,96.058741
3541049.0,368159.697551,2.455842,0.032362,94.095788
3313862.0,365558.866052,2.803493,0.182482,96.04294
3278135.0,335583.911392,2.291093,0.167364,92.991311
3309079.0,316106.366429,1.980826,0.064725,88.985251
3464597.0,323132.968579,1.329371,0.106762,83.407692
3696444.0,322868.575508,1.469536,0.068493,85.103974
3075841.0,316846.35408,1.648161,0.103806,86.589762
3580933.0,322649.759797,2.275556,0.143885,87.848148
3370745.0,317932.967765,1.874191,0.13986,86.061826
3952629.0,347701.291387,1.068621,0.03096,84.517155
3701221.0,389264.840153,1.996747,0.034364,94.179571
3267070.0,393900.751536,2.796776,0.216606,97.222845
2778725.0,281234.837816,3.012531,0.206612,92.843776
3403180.0,334406.315362,2.482942,0.106383,90.759666
3467790.0,339503.725861,1.359155,0.106762,85.839437
3553025.0,381725.26087,2.888291,0.06734,97.759085
3554664.0,410847.358016,2.663655,0.102041,99.483669
3287741.0,385869.396054,3.323022,0.072202,100.590647
3503358.0,356924.740094,1.660208,0.068729,89.491349
3290623.0,354355.495245,2.916321,0.13986,93.802905
3306326.0,372435.009002,3.19954,0.233463,98.211819
2918482.0,321359.377298,2.440692,0.122449,88.882208
3246357.0,352419.086107,3.4163,0.116732,96.284875
3524966.0,355275.720993,1.648389,0.065789,88.13708
3872967.0,398590.586957,2.130112,0.0,96.055143
3136035.0,379302.859398,3.586973,0.30303,100.378544
3710686.0,356045.562062,1.593932,0.031646,89.171078
3459644.0,350943.697723,2.442565,0.16835,91.185342
3285168.0,390862.348074,2.519034,0.072993,97.587848
3534795.0,357710.623342,2.354379,0.066445,91.416158
3007428.0,312837.976744,2.240149,0.152672,91.462454
3382654.0,351022.094595,2.854727,0.152091,92.485012
3196604.0,350889.565026,2.878674,0.19084,96.205727
3950989.0,376866.700182,1.678196,0.0,90.998765
3070424.0,388043.76365,3.580473,0.143885,102.46987
3563957.0,360837.517773,2.218923,0.103448,93.59116
3604766.0,358674.331582,2.165995,0.067568,90.764785
3718186.0,375354.610051,1.731548,0.067114,92.215545
3175905.0,331997.869626,2.402448,0.106383,92.691865
2493443.0,205451.32,1.000986,0.097087,79.54142
2505731.0,221900.700268,1.232902,0.184332,81.124769
2389234.0,195603.93159,1.056485,0.10989,79.577406
2550064.0,203434.761682,0.856031,0.090909,78.851167
2921446.0,236022.451189,0.738278,0.0,78.785166
3016134.0,257422.02709,1.075806,0.088496,81.15
3135932.0,270456.018911,1.38212,0.071685,83.04193
3141689.0,284496.41491,1.291277,0.117188,83.060748
3441039.0,297847.357143,1.287943,0.069444,83.219858
3082645.0,266991.188395,1.28695,0.121951,80.956761
3262279.0,266691.563227,0.867164,0.070671,79.606716
3015471.0,267224.633942,1.164706,0.165975,81.438431
3323119.0,284007.11473,1.486672,0.109091,82.977152
3414994.0,322029.250693,1.933808,0.207612,85.898932
3823816.0,333801.074627,1.158232,0.031949,83.848174
3730296.0,347664.052465,1.378768,0.032362,87.387942
3374225.0,348703.837225,1.739929,0.106383,89.674912
2950988.0,275043.69004,1.82977,0.12,85.555099
3815618.0,308488.0,0.86277,0.0,79.789072
3411536.0,307660.242946,1.369642,0.076628,84.395643
3057785.0,351606.324891,2.728889,0.174825,93.802222
3916650.0,374158.621359,1.828249,0.0,91.804377
3281973.0,335473.882186,1.951095,0.03663,92.409489
3753989.0,327865.220126,1.158545,0.06689,84.116309
3709967.0,327868.0,1.213775,0.0,84.25601
3541279.0,343105.83356,1.598183,0.069444,88.26485
3427160.0,381125.582704,3.293249,0.141844,98.248945
3548027.0,396945.951058,2.617925,0.071685,97.435984
3467555.0,404895.987952,2.366004,0.06734,97.899931
3743729.0,409665.231715,3.250663,0.063492,100.653846
3679633.0,422687.70895,2.561024,0.032895,99.583333
3207931.0,387942.225418,2.915082,0.122951,102.649457
1457709.0,119622.0,1.810316,0.127389,79.980033
1443353.0,119622.0,0.771429,0.0,78.265546
1551529.0,122814.366718,0.761218,0.0,78.116987
1835847.0,149271.6491,0.829071,0.133333,78.302826
1929597.0,160965.789024,0.993671,0.4375,78.732911
2152240.0,175554.710526,0.918203,0.111111,78.602535
2369203.0,192286.949853,0.859244,0.103093,78.894958
2592328.0,211188.118812,0.878352,0.0,78.977011
2121994.0,178680.722343,1.095346,0.171429,79.282633
2356300.0,190740.0,0.71473,0.0,78.528008
2351040.0,190740.0,0.667699,0.0,78.603715
2764586.0,225285.880662,0.832583,0.04386,79.407741
2700126.0,239177.375108,1.636282,0.251256,82.681859
3079430.0,252327.593077,0.89174,0.072993,80.120289
3285594.0,269183.452211,0.653263,0.0,79.200303
3129692.0,284305.07359,1.103048,0.148699,80.67852
2989502.0,251514.27234,1.953222,0.21097,83.909974
3002994.0,247824.113475,0.981407,0.122951,80.439774
3004400.0,247858.950715,0.775081,0.03937,79.644822
3351997.0,284625.78556,1.464602,0.181159,81.693215
3617340.0,304322.284494,1.104152,0.067114,81.016338
2685064.0,238072.811856,1.619258,0.091743,82.864841
2957084.0,265164.021548,1.572363,0.15625,83.465249
3076650.0,281033.458832,1.365251,0.23166,82.90888
3583576.0,318078.690265,1.645863,0.070423,85.612903
3701475.0,331325.194656,1.333773,0.03268,84.257916
3348084.0,321712.606494,1.088844,0.0369,87.948564
2867106.0,251839.561837,1.743194,0.167364,82.23775
2997803.0,264195.407524,1.646104,0.194553,82.961039
3116259.0,267097.051829,0.872257,0.117188,79.579154
3538909.0,310058.90502,1.620042,0.068493,85.53723
3739939.0,330308.721838,1.150757,0.031949,84.04345
3690513.0,343273.177409,0.895403,0.03268,84.982678
3044259.0,319255.275913,2.805959,0.155039,93.090145
3257896.0,299754.160767,1.886381,0.113636,85.641084
3328527.0,299609.847301,1.474946,0.072993,84.098765
3338767.0,335718.914511,1.973684,0.107914,87.336988
3401892.0,358925.603892,1.578202,0.142349,89.738854
3524342.0,319246.260898,1.989189,0.068259,89.175
2975161.0,286917.672118,1.71095,0.17316,84.81562
3498492.0,312666.668695,1.40928,0.136986,83.740305
3660772.0,340520.89397,1.732788,0.096463,87.537151
3488779.0,369426.301555,2.39043,0.105634,94.275312
3432239.0,377282.357388,2.473684,0.034247,95.548772
3507477.0,393015.673635,2.679505,0.137457,97.068088
3186455.0,354158.823868,3.148449,0.15444,97.334564
3777197.0,343582.550373,1.25562,0.031646,86.813102
3476653.0,343322.970149,2.007597,0.137457,88.660912
3759927.0,390178.833758,2.070733,0.035714,93.656067
3440328.0,387535.139687,2.4753,0.092025,98.124166
3284112.0,334298.469434,2.555982,0.115385,91.970092
3607825.0,350551.800917,1.917333,0.098361,89.149333
3554953.0,386521.650401,2.38664,0.103806,96.309717
3343302.0,423086.183033,3.175068,0.101351,101.297003
3394852.0,369158.619188,3.178679,0.115385,97.429429
3390478.0,324506.814661,1.393684,0.0,88.309474
3317424.0,357932.357349,2.744135,0.137931,94.327713
3663640.0,364876.983117,1.676587,0.032468,91.043651
3879808.0,432893.75,2.188937,0.0,97.798011
3103220.0,410490.084948,3.924414,0.149254,104.925926
3825074.0,376380.0,1.76834,0.065789,92.269627
3099330.0,330068.985584,2.749221,0.151515,93.280374
3397931.0,366484.524965,2.499646,0.149254,93.960368
3354886.0,370595.851437,2.418404,0.10274,94.925953
3151186.0,385000.982853,3.437016,0.217391,100.908515
3986771.0,444309.149903,3.036866,0.0,102.22054
3698651.0,445719.613316,2.996745,0.03413,102.408203
3459173.0,398394.521042,2.88391,0.103093,98.438561
3209757.0,343467.060427,2.343868,0.109489,92.62453
3573114.0,382024.282982,2.401623,0.066445,95.298174
3530593.0,374131.638396,1.96852,0.034014,92.985934
3724518.0,434560.944192,2.784301,0.06993,100.631266
3416786.0,452526.128706,3.588477,0.064725,106.253086
3749933.0,454496.660984,3.147508,0.033003,101.619269
3655286.0,462552.193838,3.792588,0.066445,108.013004
3614922.0,476509.668,3.627544,0.106007,106.789009
3575440.0,488014.498134,3.802391,0.0,106.621775
3737594.0,478572.304231,4.277322,0.063694,111.30123
3650371.0,503385.232984,3.829787,0.033113,105.477394
3095872.0,461837.932785,4.492318,0.148699,112.456006
3319186.0,409889.024042,3.233308,0.14652,99.518803
3512813.0,430475.690122,3.286301,0.138889,101.542466
3750758.0,437961.375551,3.321861,0.032573,105.689611
3012442.0,415769.619608,3.682362,0.15873,106.869114
3262267.0,421647.032928,3.889458,0.148148,105.604685
3352060.0,390229.156491,3.491039,0.107527,103.713262
3638403.0,438313.226221,2.920469,0.1,100.486962
3748908.0,436537.563543,2.891432,0.03268,101.365598
2805654.0,412092.165462,3.847794,0.206612,107.356618
3425888.0,435977.910575,3.418103,0.066667,103.731322
3751962.0,426468.993622,2.702196,0.064309,98.796512
3414526.0,451900.620464,4.031594,0.085837,107.78986
3186444.0,380860.392831,3.726866,0.131579,100.698507
3654507.0,370675.189279,2.008152,0.17301,93.89538
3079137.0,428742.831373,3.535828,0.204082,101.896497
3155940.0,427369.685693,4.116629,0.153257,106.58465
3218549.0,375323.147646,3.697962,0.215054,101.260553
3698302.0,378946.031706,1.882848,0.100334,93.128155
3280394.0,368180.289865,2.427486,0.06993,96.379834
3548274.0,356518.755757,2.065911,0.035971,91.345145
3622652.0,372739.98664,2.363265,0.064309,94.843537
3551507.0,372980.748677,2.278455,0.135593,94.911924
3363931.0,429407.530891,2.995601,0.108303,100.95088
3415259.0,450227.397516,3.379649,0.141844,103.701053
3266569.0,369922.287604,3.241867,0.072727,99.515559
3115730.0,379962.073596,3.197216,0.194553,99.702243
3782213.0,421238.985199,2.531579,0.136054,97.074342
3589208.0,452055.241447,3.646862,0.032258,105.969292
3414174.0,454860.737898,3.629577,0.105263,105.760563
3418773.0,446578.59088,3.56864,0.109091,104.701366
3507385.0,384462.432509,2.652579,0.069204,95.221347
3261294.0,397848.275988,2.899776,0.174825,99.715782
3786447.0,410447.560099,2.666458,0.031949,99.395611
3439129.0,418873.447352,2.698639,0.09901,98.933247
2771827.0,221841.52518,1.792279,0.045455,86.214154
2977279.0,248258.099839,1.18197,0.205761,80.558431
3073545.0,266306.032042,0.816563,0.041322,80.702786
2434888.0,219310.863324,1.378543,0.222222,81.393725
2916428.0,234875.812804,0.959167,0.042194,80.05
3199552.0,262520.176559,0.955074,0.075758,79.726569
3507515.0,288302.607119,0.833216,0.034602,79.66784
3446222.0,302181.364078,1.506859,0.147601,82.913357
3622987.0,314824.03668,1.176866,0.098684,82.086752
3438971.0,329502.094941,1.825556,0.104167,85.337401
3571825.0,342360.308805,1.792124,0.095541,88.484829
2875666.0,310263.756507,2.747849,0.262009,89.42599
3595915.0,300385.987919,1.053979,0.070671,81.234602
3382890.0,302494.490728,1.38712,0.069204,84.356006
3735972.0,358157.016466,1.705537,0.095847,88.549186
3693667.0,370646.271392,1.269914,0.034722,89.819618
3328279.0,376718.168675,2.997817,0.103093,97.052402
3264869.0,356451.466336,2.890988,0.152091,96.957122
3630230.0,330705.540558,1.364243,0.064935,85.105404
3756791.0,330052.006289,1.45155,0.031847,85.994832
3628202.0,378904.768373,2.153226,0.141844,93.839382
3107033.0,379952.442708,3.433762,0.107914,100.175625
3416759.0,404537.802048,2.86014,0.138889,99.179021
3196727.0,366096.578711,3.871933,0.12605,101.177914
3751932.0,350959.0,1.448875,0.030675,87.627653
3622331.0,380476.19402,2.302969,0.101695,93.007422
3412350.0,416447.204013,3.036177,0.068259,100.849829
3750660.0,418165.491677,2.647403,0.032787,99.635714
3442631.0,424002.603737,2.835302,0.038168,101.729659
3473763.0,365831.6,2.384559,0.186916,94.626366
3510205.0,335935.614962,1.59499,0.071174,90.336813
3324656.0,366344.334989,2.638406,0.189394,95.546377
3383986.0,371913.083449,2.65959,0.101695,93.690729
2902585.0,364673.244195,3.486179,0.207469,101.022764
3868732.0,372494.676471,1.950789,0.031746,92.654259
3264101.0,372784.082073,2.757531,0.218182,95.524614
3721236.0,416637.346278,3.053607,0.066445,99.692257
3541332.0,447160.462282,2.911126,0.066445,102.122449
3477912.0,378632.592668,2.693049,0.101695,96.741225
3172039.0,273364.049156,1.017725,0.115385,80.983752
2811220.0,242168.560338,1.324253,0.127119,82.019332
3219864.0,274460.694752,1.062787,0.228137,81.225881
3041924.0,261551.949464,1.011924,0.0,81.115262
3073101.0,259005.353535,0.886792,0.040323,80.366352
2821039.0,258569.949398,1.356444,0.200803,82.751223
2984130.0,273337.085931,2.103986,0.084034,86.57799
3475297.0,310478.800136,1.546732,0.145985,83.874912
3211408.0,315988.159057,1.905518,0.147601,85.942555
2975499.0,310730.301205,2.664346,0.237154,91.670534
1996443.0,171142.775176,1.184524,0.117647,79.697619
2223239.0,181067.220374,0.964247,0.115607,78.711809
2200197.0,179796.770065,1.060811,0.205128,78.886261
2589481.0,210493.518006,0.914341,0.189573,79.222329
2692065.0,229037.611549,0.939505,0.133333,79.122823
3003731.0,243537.97964,0.828969,0.0,80.837971
2577226.0,249907.691077,1.088752,0.181818,81.011424
506552.0,43048.886957,0.9819,0.0,78.067873
612724.0,48031.0,0.786765,0.0,77.761029
628108.0,49280.728261,0.794007,0.192308,77.258427
789700.0,64349.40678,0.851515,0.151515,77.757576
1058620.0,82384.37744,0.885057,0.120482,78.062069
1294532.0,105138.724324,0.867816,0.19802,78.329502
1633393.0,132937.154506,1.001534,0.20979,78.66411
2037360.0,165916.15367,0.926918,0.240964,78.705238
1915815.0,158597.98301,0.986111,0.125786,79.145202
2010003.0,164609.438967,0.841019,0.060241,78.451456
2148610.0,174507.845638,0.934332,0.057143,78.867512
2510314.0,204259.119093,0.827957,0.0,78.792766
2692277.0,218108.952962,0.888278,0.090909,79.038462
2780937.0,233077.170608,1.163121,0.215517,80.491135
2580297.0,216878.055856,0.89058,0.0,79.708849
2595782.0,213499.971844,0.994366,0.141509,79.240376
2638041.0,214194.091316,0.785185,0.045662,78.72963
3186366.0,255461.22449,0.663537,0.0,79.270736
